text,label
"@mkmccarthy lol no, it was just for my TopDocs blog... ","0"
"Twittering imtoxicated lololol  &lt;3","0"
"@JohnLloydTaylor @greggarbo @JackLawless @Jonasbrothers have a great show tonight guys! wish i could be there! ","0"
"@DonnieWahlberg HOLLA!!! Just chilling, on my way to buy some maple syrup (mmm..). What's up with you? Hope you're having a great morning ","0"
"it's a beautiful day at the oasis ","0"
"@arianalove it is, it is  i miss d.c. though; i know it's gonna be gorgeous out there!","0"
"@wethetravis http://twitpic.com/3i648 - aww    that was a great show, though! xD","0"
"http://twitpic.com/3ixfe - look at the those beautiful blue eyes ","0"
"I'm baaaack home  it feels soo good Sleepoveer with Yentl","0"
"@ajkeen with regard to high taxes - best idea ever  happy to file my tax report every year with a smile","0"
"@russiawithlove yung 320 gb. ","0"
"@Killa4 Heeey, dude, thanks for the follow! ","0"
"@Decrypter thanks ","0"
"Adam Lambert is someone I like better live than in the studio. Which is a really good thing. ","0"
"@StutterRockStar Yet another great post!  I have every faith that you're making a difference in people's lives... ","0"
"@cindyscottday I think tweeting in all caps is obnoxious and so are the celebrities doing it.  I'm quite happy with my 'normal' friends ","0"
"I wasnt talking about all intelectuals!!!....what hate is good?  I apologize for my nonsensical ramblings, its coffee talk, no big wuup! ","0"
"@DFitnessguy Great advice to smile-such a simple way of feeling good! And links in with @AdamEason's recent blog  http://twurl.nl/tuct7t ","0"
"My Starbucks was made perfectlty this morning...its gonna be a good day ","0"
"good morning beautiful ","0"
"I love Phineas and Ferb ","0"
"@_abi_ That's kinda a given considering Rehman composed it. That's as good as it can get ","0"
"Just had a good jog  thank god for the beautiful weather ","0"
"Lilah and i saw today the movie 17 Again and Zac was soooo hot there!!!!!! *-* have a great afternoon people ","0"
"@missingbits is he not the greatest weenie ever?  I'm so in love with him. ","0"
"wedding and cookout today... good little saturday ","0"
"happy day ","0"
"happy bday to me ","0"
"@CT1210 Glad you're happy with your new 'do. ","0"
"@MaraBG That's amazing news! Congrats to you and your husband for finding love on Match.com  http://success.match.com","0"
"Two of my lovely cousins  http://twitpic.com/3ixug","0"
"@Kristinetweets thank you babe! We found a beautiful home just down the road, so it's packing time this weekend ","0"
"i got my prom dress shoes their amazing i love em , in manhatten todaii me nd my cousin were trowing spit balls at all the people so fun ","0"
"Check all of ur follow lists.....yup...I'm there  I follow back all my followers..thank you all...keep em coming plz...","0"
"kind of sad to leave pensacola, but soooo glad @josethames is coming home for two weeks ","0"
"@klastalov yeah it's a great service ","0"
"@EmmyOsment I love this song ","0"
"I love Green things   Go MIT students. http://bit.ly/qFXO4","0"
"Happy birthday to my good mate bobby rhine!!! ","0"
"@djesquire Awwwwwww thank you    xx","0"
"@Whatleydude thnx (I think!) what bio? where? waddayawana know? if it's not at www.iamronen.com theres good chance I don't want to tell ","0"
"@Beccy69 looking forward to tonight. It's going to be great! ","0"
"@NGowers cute kids  Sometimes I wish mine were that little again...then I come to my senses !! They are hard work whatever age..lol","0"
"@PaperCakes have a great party!  send us some cupcakes! ","0"
"I eat a delicious chocolate hummmm...   it's good goood","0"
"@chadsparkes lol ok i won't. thanks ","0"
"Bought myself a Mighty Mugg of Dr. Henry Jones today... Dunno why, but I just love the character ","0"
"I actually exerted myself today.... it's funny how good you feel after a run/walk ","0"
"@LilPecan I have never met such a clever guinea pig, I am so lucky to have found her ahh I mean it ;) Have a great day! ","0"
"@cajuntechie  good song. ","0"
"@thebleachworks lol oh hun someone must tape him walking you!!!!!! ","0"
"despite my original thoughts... last night was really great... I &lt;3 waking up to luurrrve. ","0"
"Reasons to get your friends on Twitter: Shaq(@THE_REAL_SHAQ) pwns Oprah(@oprah) over her first tweet, all in good fun  http://bit.ly/WGutr","0"
"@cfalguiere great, thanks ","0"
"layin out it the sun on this beautiful day ","0"
"ANOTHER beautiful day in michigan ","0"
"@ShellDillon Boo people indeed! Glad to hear it was good and good to hear you weren't put off by lack of others dancing ","0"
"Browsing flickr.com again.. I love looking at photo's! Some people are so creative! ","0"
"Tried to have my picture taken with @jimmycarr but got turned away  @rustyrockets was great though ","0"
"@Fearnecotton hey ! plz plz plz can you play some ac/dc  would be awesome ! relly enjoying the show thanks Xoxo","0"
"i love you julia!!  and do u wanna hang out uptown??  i have a hair appt...  and $10!!!  i'll be at the velvet turtle..   &lt;3","0"
"@Charissadom, I love working outside.  Did you do yard work?  Flowers?  ","0"
"@Alyssa_Milano http://twitpic.com/3ivio - Ho you have a store... BRAVO  And when you open one in Montreal? lolll ","0"
"@traychaney i will def. check out ur book! JD is great! I worked with him on &quot;the kill point.&quot; please give him my best ","0"
"@REGYATES Lily allen 'The fear', or Beyonce 'Halo', please, I'm cyber begging lol  x","0"
"@jmilles if you think of it, tweet how the delivery and packaging, etc of your woot is.  i'm really curious.  thanks","0"
"@TxPrincess31 Awww your welcome! You have to stay positive  ! You too have a great saturday!","0"
"@mileycyrus I love love loved your movie! It was one of the best movies that I have seen in a while  Hope all is well, take care xo.","0"
"@Pmelks happy birthday sistahhhh. 4 more years and we can go out togetha and it'll be awesome  i love youuu.","0"
"@StacyH90 oohh how i love you  and zac efron!","0"
"@mileycyrus is so cute!  I would love to meet her in person.   I'm a huge fan!","0"
"first tweet ever: beautiful day, even to study - perfectly positioned to enjoy the day at caribou ","0"
"@rousch good morning RJ , yeah me too i just woke up, and im still feeling tired thou ","0"
"sooo hung out with @jetlaggemini last nite, met some other great bands, got numbers, emails, FUN ","0"
"@sasprea  happy official birthday!","0"
"says just been fanned back by one cool Kat - thank u Kat Llewe...  http://plurk.com/p/ov9f4","0"
"Wow. What a night. I'm pretty happy ","0"
"@shmuxel Hope you have a good birthday party. ","0"
"good morning-ish ","0"
"@lovelifeforever you don't know me! just kidding, yeah you do  your my neighbor. what would you say if i started speaking spanglish?","0"
"@djaaries Peace Bro, what's good with you today? ","0"
"Wow fell asleep last night and forgot I was signed on myspace haha funny. So good morning everyone! How are you today? Good I hope?! Lol ","0"
"I love how in westerns they slap a blue filter on the camera and call it night ","0"
"good afternoon the weather is going to be in the middle 70's so being the the yard today with my 9 dogs is my plan ","0"
"Gone to watch the mets gamee  lets see how amazin this new stadium is..or field since its called citifield now..lol","0"
"@mkinyon lol, thank you sir ","0"
"@RIgrrl and happy birthday to the boy.  ","0"
"Just writing a song.and waaoh it�s not about love ","0"
"Good morning!   today should be a good day.","0"
"@beckybuckwild chew some peppermint or clove gum ","0"
"mini blueberry muffins for the little one and vanilla yogurt and banana nut granola for mama. he's a lucky boy to get fresh baked goods ","0"
"@ctribe I hope you are having a great day. ","0"
"@marty0518 Sometimes? and just a little cryptic? LOL! I am just messing with you.  You are a good sport.","0"
"@reedoh Hello lovely! Wow it's great to hear from you, and glad you're well! I'm still figuring out this twitter thang doh  x","0"
"@jinadcruz @keithdsouza Thanks. I used to be good at digging up such sites but am too lazy now  Will check them out.","0"
"in the shower, breakfast,  and then gathering hair/makeup supplies to do make my girls look beautiful for prom! ","0"
"tater and lola...... where are you? They're not here, sweetie! ","0"
"@ForBrideandBaby Hey, can't DM you back? We don't have a Mompreneur, but great link for our #kids and family area - very cool initiative ","0"
"@Alyssa_Milano That's a really interesting picture. Mixture of sad and happy I'd say! Nice ","0"
"Struck by this verse - Because of the LORD's great love we are not consumed for his compassions never fail. They are new every morning  ","0"
"Also - I love when the shoes I order from @zappos arrive before I have time to track them.  ","0"
"just got back from lunch with my mum and dad - had a subway - yum yum lol its so wierd seeing my mum and dad together and being civil lol ","0"
"ahh.. another beautiful day  prlly tanning outside.","0"
"Just finished watching Dr Strangelove again  Next up... maybe one of the Indiana Jones movies.","0"
"@masontech @Heggerz @JoshHalliday thanks guys, really appreciate it ","0"
"go doggies today!, kick west coast ass, lol ","0"
"Thank you to the good people of Manassas, VA for making last night's show so much fun ","0"
"amazing day .. tailgating and day drinking with the gf for the scarlet/white game then its COMM loveFEST 09 at my apt tonight  helllll yes","0"
"@girlofavalon The video is great but the audio isn't working well for me so I found on youtube! Alfie is a cute guy! Loved his portuguese ","0"
"@shangar110 thanks! Im excited. I will let you know what i get  Haha","0"
"@Shawn_Dell i get paid thursday we can go then  thanks!!!!!","0"
"Gotta love men in uniforms. ","0"
"@ScottStern   To say the very least!  @jillyo - it sounds good, so i'm going with that too! ","0"
"Off to bed now. Gotta get up early to have breakfast with some lovely people ","0"
"just woke up! good mornin twits! it is morning right?! lol jk  .. i need to roll up and have my wake and bake ! LMAO","0"
"@TheEllenShow i wish ya good luck! ","0"
"@curlyxfries Hey T. HUFBB! iloveloveloveloveyouuu.  YOU BET life is joyful. (:","0"
"@LeoLaporte cool, so we can bombard @twit from #swfoo? Name a good time ","0"
"enjoying the beautiful weather! one more week til the epic weekend!! ","0"
"beautiful day! BBQ is just heating up and RUKKUS just arrived safely  Heading to Ravers Are tonight. what a weekend this is!","0"
"@tommcfly http://twitpic.com/3iquy - i love you Danny ","0"
"@RockLee815 don't rub it in, i love the beach and laying out ","0"
"Weekend!!! The weather is beautiful outside ","0"
"babe i loved your call last night  i think i just missed you by a few minutes this morning mwa","0"
"@Jack_Palahniuk An art thesis sounds complicated.  Cool, good luck with both ","0"
"Oh how great that sleep felt ","0"
"@Kimberly0987 yay glad to see you tweeting ","0"
"I love mil paintball!!  better make it to the semi finals!!! ","0"
"it's beautiful outside! M and i are gonna go out and play ","0"
"I'll be on Twitter in 10 Hour from now  See you &lt;3 Have a great weekend ... lots of LOVE","0"
"@LinaCyrus heyy! aww thanks so much hun you rock! xoxo ","0"
"just got back from a walk along the ocean... beautiful day today.  Hockey is ONE HOUR!!! ","0"
"Is extreamly happy!  I can't help but smile ","0"
"@souljaboytellem http://twitpic.com/3izgy - i love this pic.... ","0"
"its getting colder and coler every night, yay! oh how i love winter very muchly ","0"
"@simplychrista Hiya. You seem to be in a good mood. ","0"
"@BHGRE_Sherry Looks like U are good to go! That was ugly stuff ","0"
"@DayNeverComes I love your background! ","0"
"@LucasCruikshank Don't you ALWAYS make weird faces? lol have fun!! I can't wait 6 more hours bcuz my friend is going to the appearence. ","0"
"@RihannaOfficial hey i�m a fan from you  i love your music ??","0"
"@samjmoody thankss Sam! I thought he was younger than 13 when he started...  xx","0"
